2001000,-1.15891493880963
2002000,-1.16435056878996
2003000,-1.16602805913568
2004000,-1.16619011124406
2005000,-1.17022409207906
2006000,-1.17262359445342
2007000,-1.1709121980662
2008000,-1.17287582126342
2009000,-1.17277917802357
2010000,-1.17701543323871
2011000,-1.18754088601195
2012000,-1.19331882551905
2013000,-1.19066645858679
2014000,-1.20525208304889
2015000,-1.21170367395323
2016000,-1.21628096622297
2017000,-1.22621597516168
2018000,-1.22418356120218
2019000,-1.23150194216257
2020000,-1.23364629144042
2021000,-1.24760178385708
2022000,-1.25319964983815
2023000,-1.26766626706287
2024000,-1.26621699609212
2025000,-1.28628159853924
2026000,-1.30415668243585
2027000,-1.30808753009116
2028000,-1.31242583903499
2029000,-1.33040707230949
2030000,-1.34957176766991
2031000,-1.35888278532734
2032000,-1.38703457541029
2033000,-1.4061243852491
2034000,-1.41809945777621
2035000,-1.46149215953085
2036000,-1.5716847012493
2037000,-1.61027323729439
2038000,-1.63142605297997
2039000,-1.66953590086586
2040000,-1.70955026663947
2041000,-1.7553836594659
2042000,-1.78353283626828
2043000,-1.83252597308646
2044000,-1.89195338708275
2045000,-1.92935437921716
2046000,-2.01005017404402
2047000,-2.0821903393733
2048000,-2.1710195990994
2049000,-2.25255344745012
2050000,-2.33818940236924
2051000,-2.46256377440831
2052000,-2.59202213775437
2053000,-2.73468300743406
2054000,-2.89281920488308
2055000,-3.07696966259684
2056000,-3.27814983078687
2057000,-3.52026179325818
2058000,-3.77974652788516
2059000,-4.08677473001008
2060000,-4.43216434570211
2061000,-4.86664282703971
2062000,-5.35850972420173
2063000,-5.8870098695517
2064000,-6.55315224903166
2065000,-7.34076292875545
2066000,-8.29546439956565
2067000,-9.3980617919111
2068000,-10.7715373141353
2069000,-12.4658858918283
2070000,-14.4895852445358
2071000,-17.1109634314825
2072000,-20.106183240538
2073000,-21.5342207430509
2074000,-19.8342578765784
2075000,-16.9408992130361
2076000,-14.5030946318388
2077000,-12.5652278386092
2078000,-11.0557235449859
2079000,-9.80097573408379
2080000,-8.80453061094407
2081000,-7.92303861209685
2082000,-7.19120260882936
2083000,-6.59513552054714
2084000,-6.06102190873083
2085000,-5.60204642123468
2086000,-5.21421782298005
2087000,-4.88347532057407
2088000,-4.56379058145026
2089000,-4.30817680254663
2090000,-4.04881824743556
2091000,-3.85769403511767
2092000,-3.66010231401628
2093000,-3.50725910010145
2094000,-3.34544441722304
2095000,-3.20673483786587
2096000,-3.09366767129563
2097000,-2.96958160637713
2098000,-2.86230355825743
2099000,-2.76307643931692
2100000,-2.69819252185762
2101000,-2.59703162352666
2102000,-2.53926910064525
2103000,-2.46249746764981
2104000,-2.40685791657334
2105000,-2.35518386374965
2106000,-2.29892730624722
2107000,-2.24911493350901
2108000,-2.20014669016813
2109000,-2.16361314163071
2110000,-2.12548555379063
2111000,-2.09398911063715
2112000,-2.05320928994326
2113000,-2.01614586532864
2114000,-1.97224117434338
2115000,-1.96451544467335
2116000,-1.92006954644585
2117000,-1.90160671413983
2118000,-1.86853063660739
2119000,-1.8599259540112
2120000,-1.82571551595699
2121000,-1.80699822218997
2122000,-1.77937294882761
2123000,-1.77484740485525
2124000,-1.75072700273795
2125000,-1.7274482835091
2126000,-1.70789291361446
2127000,-1.69541802706149
2128000,-1.69002909804431
2129000,-1.67542291653356
2130000,-1.64666380337044
2131000,-1.63703203484826
2132000,-1.63182707404041
2133000,-1.61931096190245
2134000,-1.60897984918399
2135000,-1.59627749521783
2136000,-1.58694502212606
2137000,-1.56948564030239
2138000,-1.57046538316603
2139000,-1.53741572649594
2140000,-1.54409833629587
2141000,-1.53905370987929
2142000,-1.51671070135522
2143000,-1.52050834123481
2144000,-1.50822557199198
2145000,-1.50901957983869
2146000,-1.48623462575394
2147000,-1.47446565251194
2148000,-1.48269236134582
2149000,-1.46981466341626
2150000,-1.46048268233186
2151000,-1.47299536830276
2152000,-1.45159565148167
2153000,-1.452289183634
2154000,-1.45224916768411
2155000,-1.43519622807514
2156000,-1.42249035616218
2157000,-1.4297508133641
2158000,-1.41019209539674
2159000,-1.41719897309211
2160000,-1.40638465700614
2161000,-1.39241888787957
2162000,-1.38123231332429
2163000,-1.40050438569508
2164000,-1.39593298393412
2165000,-1.38947769423433
2166000,-1.39693946635611
2167000,-1.36691140845039
2168000,-1.36537127054287
2169000,-1.36172850845494
2170000,-1.36344164369222
2171000,-1.35284199694612
2172000,-1.35777327527011
2173000,-1.35015093853968
2174000,-1.35163233689375
2175000,-1.34527657491769
END
! CORRECTION3 Rdy
! DATA Freq,S12
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
1975000,-77.4251275261655
1976000,-76.30464659585
1977000,-66.2279839877764
1978000,-62.7858578110562
1979000,-63.2891047339336
1980000,-67.3952741819063
1981000,-67.4591155792054
1982000,-66.8573066338249
1983000,-65.1782163708012
1984000,-67.1575516590998
1985000,-58.939594265914
1986000,-64.5489861957225
1987000,-73.6354177349713
1988000,-65.9180135232343
1989000,-64.4329327112574
1990000,-60.0733731103487
1991000,-64.6228477455671
1992000,-68.0233649552845
1993000,-63.7274337156257
1994000,-64.4626356381555
1995000,-58.197267754545
1996000,-65.4245661299648
1997000,-66.4157407859707
1998000,-68.9833141045625
1999000,-74.6561328357252
2000000,-74.7436940316821
2001000,-66.7788316111648
2002000,-69.3841381214644
2003000,-61.8740693929724
2004000,-62.2510839665387
2005000,-58.0084218627336
2006000,-62.5977443630537
2007000,-67.8751864313842
2008000,-59.0020282375251
2009000,-70.392692447266
2010000,-63.7933870829852
2011000,-69.6821895530629
2012000,-64.1652167726034
2013000,-60.9890003473818
2014000,-63.5684261267588
2015000,-68.1968023459062
2016000,-63.3768052032211
2017000,-58.3862021093805
2018000,-64.3198176810182
2019000,-68.1452291976907
2020000,-60.6525704813057
2021000,-67.3909038430394
2022000,-59.7259741882327
2023000,-62.119022954862
2024000,-69.3350205393933
2025000,-69.6099848588186
2026000,-74.3630219239767
2027000,-69.7449675420808
2028000,-65.2230637187489
2029000,-64.1323695378251
2030000,-60.7278314262628
2031000,-62.9924061152203
2032000,-62.6838845815131
2033000,-66.528212903532
2034000,-61.270145168043
2035000,-65.4233188859027
2036000,-57.8209488984741
2037000,-62.8184665530006
2038000,-60.4541373110548
2039000,-61.11349275273
2040000,-66.7337102417962
2041000,-57.6475222522432
2042000,-57.2171184535745
2043000,-61.4201999571442
2044000,-58.3611257800692
2045000,-62.753486661973
2046000,-66.2184852538432
2047000,-59.9380837573842
2048000,-68.4360947349179
2049000,-66.5775174002892
2050000,-69.5280559910775
2051000,-63.0653460541687
2052000,-57.6812244515584
2053000,-61.1484109421935
2054000,-73.5943562299698
2055000,-75.3793787776875
2056000,-59.2997402100214
2057000,-57.3989645288974
2058000,-76.8588937421682
2059000,-64.3790902674999
2060000,-63.5246766599448
2061000,-56.8822270764779
2062000,-62.1996821522978
2063000,-64.0163468130544
2064000,-59.7085238309536
2065000,-60.0962917738825
2066000,-66.0019683574344
2067000,-58.156711614651
2068000,-63.3822835007806
2069000,-72.270711545314
2070000,-63.0746420313733
2071000,-55.6734211473057
2072000,-75.1356543082161
2073000,-68.9558041730166
2074000,-63.4949497414177
2075000,-60.1620054534534
2076000,-85.5676308758422
2077000,-57.8140946024009
2078000,-69.5215510547991
2079000,-60.6961853118366
2080000,-59.1499068190718
2081000,-59.7591728712558
2082000,-60.824423396839
2083000,-63.8396631996279
2084000,-62.4276687949837
2085000,-61.7788082515598
2086000,-64.7038123609041
2087000,-59.5865736339881
2088000,-66.6016539284107
2089000,-60.7197659472169
2090000,-78.216321506055
2091000,-72.3905426629903
2092000,-64.5928482685893
2093000,-73.4697310516796
2094000,-69.9539555120107
2095000,-64.2178516594495
2096000,-61.1389804332877
2097000,-63.4544896016059
2098000,-72.1105527590686
2099000,-72.698530950506
2100000,-66.7436783678242
2101000,-58.8030281829574
2102000,-62.9454231668089
2103000,-63.4730401744166
2104000,-67.0931928664013
2105000,-64.9852624155548
2106000,-60.3241604553061
2107000,-60.8664275264522
2108000,-61.0411414472352
2109000,-63.8198773091755
2110000,-57.8960204628761
2111000,-70.5763530505101
2112000,-64.3029657596223
2113000,-60.9828507752622
2114000,-56.4899075867891
2115000,-62.949724553895
2116000,-66.616020271915
2117000,-69.3143525218077
2118000,-83.2728839478147
2119000,-65.4400316505784
2120000,-64.2859825307301
2121000,-59.8766299692253
2122000,-57.6858068206096
2123000,-68.1477043496707
2124000,-60.7972007466547
2125000,-63.9771169446853
2126000,-70.2049258053646
2127000,-71.1705930657975
2128000,-64.0368180444328
2129000,-55.8645876541018
2130000,-56.2572971569234
2131000,-60.2715926815009
2132000,-63.5868934991137
2133000,-57.2353752563406
2134000,-61.7043131857141
2135000,-71.579733281579
2136000,-59.523006606355
2137000,-64.4201434579074
2138000,-63.9007148775271
2139000,-63.0427086977355
2140000,-66.2643117147678
2141000,-58.3320439461044
2142000,-55.077321600947
2143000,-83.0988322982434
2144000,-69.6134055772294
2145000,-71.3315583988295
2146000,-66.0418225503514
2147000,-62.3170016667366
2148000,-65.161618377162
2149000,-66.7893450396398
2150000,-60.7367368840717
2151000,-57.3610238805039
2152000,-57.1091820197953
2153000,-62.2798357305247
2154000,-62.5903432856404
2155000,-65.7093929687834
2156000,-59.576857638455
2157000,-70.2019229409176
2158000,-64.3534902473613
2159000,-63.3657786045374
2160000,-58.966113622127
2161000,-63.1666611658447
2162000,-56.1566791856985
2163000,-58.0597901188028
2164000,-62.9263877372238
2165000,-69.9686848604812
2166000,-58.7290605768064
2167000,-62.795084104482
2168000,-59.0685721016293
2169000,-59.5634994904642
2170000,-63.622547459888
2171000,-59.7222041465986
2172000,-63.6270956447958
2173000,-81.3823327987878
2174000,-61.3993102045499
2175000,-72.1029973764993
END
